Sample_ID,Paper_ID,Paper_Title,DOI,Year,Source_PDF,Composition_Formula,Base_LMFP_Composition,Full_Doped_Composition,Mn_Ratio,Fe_Ratio,Dopant_Element,Dopant_Count,Dopant_Molar_Ratio,Dopant_x_per_fu,Carbon_wt_percent,Synthesis_Method,Calcination_Temp_1_C,Calcination_Time_1_h,Discharge_Capacity_0_05C_mAh_g,Discharge_Capacity_0_1C_mAh_g,Discharge_Capacity_1C_mAh_g,Discharge_Capacity_2C_mAh_g,Discharge_Capacity_5C_mAh_g,Initial_Coulombic_Efficiency_percent,Cycle_Life_cycles,Capacity_Retention_percent,EIS_R_ct_before_Ohm,EIS_R_ct_after_Ohm,Li_Diffusion_Coefficient_cm2_s,XRD_Phase_Purity,Remarks,Impurity_Phase_Identified,Evidence,Calculated_Molar_Mass,Calculated_Q_M2,Calculated_Li_Stoichiometry,Calculated_Li_Vacancy_delta,Calculated_S_config_over_R,Calculated_Theoretical_Capacity_Metric,Record_Classification
P58_Sample_12,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (PVP-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.7,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,,,,,,,"Both O-LMFP/C and PVP-LMFP/C show two reversible reactions peaking at about 4.1 V and about 3.5 V vs Li+/Li for the Mn3+/Mn2+ and Fe3+/Fe2+ couples. The coulometric ratio between the two reactions is around 4:1 rather than the expected sub-4:1, revealing higher Mn2+/Mn3+ electrochemical activity than in LiMnPO4/C. PVP-LMFP/C shows higher peak currents and larger peak areas than O-LMFP/C.",,"Fig. 4a (CV, 0.1 mV/s)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_13,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (O-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.9,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,152.5,,,,,,,,,,,,"Initial discharge capacity 152.5 mAh/g at 0.05C, 90% of the theoretical 170 mAh/g and equal to the commercial LiFePO4/C reference measured on the same basis (capacity computed on pure active material, excluding coated carbon). CC-CV protocol: charged to 4.4 V, held until current fell to 0.01C, then discharged to 2.2 V.",,"Fig. 4b (initial charge/discharge, 0.05C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_14,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (PVP-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.7,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,160.6,,,,,,,,,,,,"Initial discharge capacity 160.6 mAh/g at 0.05C, 94.5% of theoretical, contradicting earlier reports of severe Jahn-Teller-limited capacity for x < 0.25 in LiMn1-xFexPO4. The capacity from the 4.1 V plateau is almost four times that of the 3.5 V slope, consistent with the Mn/Fe ratio of 0.8:0.2.",,"Fig. 4b (initial charge/discharge, 0.05C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_15,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (O-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.9,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,114.0,,,,,,,,"Rate capability of O-LMFP/C: 114 mAh/g at 5C, 98.2 mAh/g at 10C, 85.2 mAh/g at 20C and 63.8 mAh/g at 50C, corresponding to 74.8%, 64.4%, 55.9% and 41.8% of the 0.05C capacity.",,Fig. 4c-d (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_16,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (PVP-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.7,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,,,,,,,"Rate capability of PVP-LMFP/C: 113 mAh/g at 10C, 102 mAh/g at 20C and 83 mAh/g at 50C, described as among the best results reported for LiMnPO4-based materials. PVP-LMFP/C shows lower polarisation than O-LMFP/C and still exhibits a clear Mn2+/Mn3+ discharge plateau at 5C, a typical indication of a two-phase delithiation reaction. Discharge capacities of the commercial LiFePO4/C reference at 5C and above were negligible.",,Fig. 4c-d (rate performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_17,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (O-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.9,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,,,,,,,"Specific energy 594.6 Wh/kg at 0.05C, 18% higher than the 503.5 Wh/kg of the commercial LiFePO4/C reference. At 1C the energy density is 466.7 Wh/kg, 21.2% higher than the commercial LiFePO4/C.",,Fig. 4e (energy density),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_18,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (PVP-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.7,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,,,,,,,"Specific energy 630 Wh/kg at 0.05C, 23% higher than the 503.5 Wh/kg of commercial LiFePO4/C. At 1C the energy density is 525.5 Wh/kg, 36.5% higher than commercial LiFePO4/C, reflecting the redox-potential advantage of the Mn-rich olivine.",,Fig. 4e (energy density),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_19,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (O-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.9,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,50,96.3,,,,,"After 50 cycles the capacity decreases only slightly from 136.1 to 131 mAh/g, i.e. 96.3% capacity retention.",,Fig. 4f (cycling),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_20,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (PVP-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.7,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,50,97.6,,,,,"After 50 cycles the capacity decreases only slightly from 146.5 to 143 mAh/g, i.e. 97.6% capacity retention, comparable with the commercial LiFePO4/C material.",,Fig. 4f (cycling),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_21,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (PVP-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.7,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,,,,,,,"Discharge capacity at -15 C and 0.1C is 97 mAh/g, about 65% of the 25 C value and equal to that of commercial LiFePO4/C at the same temperature. PVP-LMFP/C gives higher discharge capacity than O-LMFP/C over the whole -15 C to 25 C range, and its Mn2+/Mn3+ and Fe2+/Fe3+ discharge plateaus remain more distinct at -5 C.",,Fig. 5a-b (low-temperature performance),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_22,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (O-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.9,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,,,270.3,,1.773e-13,,"Nyquist plot composed of a depressed medium-frequency semicircle (charge transfer) and a low-frequency slanted line (Warburg). Charge-transfer resistance 270.3 Ohm; Warburg factor sigma = 37.786, giving an apparent Li+ diffusion coefficient of 1.773e-13 cm2/s. EIS recorded with 5 mV AC amplitude from 0.01 Hz to 1 MHz; C(Li+) taken as 7.7e-3 mol/cm3.",,"Fig. 6a-b, Table 2 (EIS)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_23,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (PVP-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.7,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,,,240.2,,6.607e-13,,"Charge-transfer resistance 240.2 Ohm, smaller than the 270.3 Ohm of O-LMFP/C, indicating a higher charge-transfer rate. Warburg factor sigma = 19.576, giving an apparent Li+ diffusion coefficient of 6.607e-13 cm2/s; the uniform, smaller particles clearly favour Li+ diffusion.",,"Fig. 6a-b, Table 2 (EIS)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P58_Sample_24,P58,LiMn0.8Fe0.2PO4/C cathode material synthesized via co-precipitation method with superior high-rate and low-temperature performances for lithium-ion batteries,10.1016/j.jpowsour.2014.11.063,2015,Advanced Energy Materials - 2012 - von Hagen - Electrospun LiFe1 yMnyPO4 C Nanofiber Composites as Self‐Supporting Cathodes.pdf,LiMn0.8Fe0.2PO4/C (PVP-LMFP/C),,,0.8,0.2,None/Undoped,0,,,5.7,DMSO-assisted co-precipitation at ambient pressure (130 C),600.0,2.0,,,,,,,,,,,,,"Overall conclusion: smaller particles give higher specific surface area, increasing electrode/electrolyte contact area and mitigating slow kinetics, while shortening the Li+ diffusion distance within each particle. Combined with a uniform carbon coating this makes PVP-LMFP/C a preferred cathode material even at low temperature.",,Section 4 (Conclusion),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_1,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,,,,,,,"MnCO3, Fe(CH3COO)2.4H2O and H3PO4 in molar ratio 0.8:0.2:1 milled in a high-speed planetary ball mill for 5 h in deionised water at 400 rpm, forming a mixed iron/manganese phosphate. Li2CO3 (5% excess), pyromellitic acid (1 wt%) and sucrose (5 wt%) were then added and ball-milled a further 5 h to a stable slurry, spray-dried into spheres, and calcined at 650 C for 6 h under N2 at 5 C/min. The relatively low 650 C calcination controls primary particle size; sucrose prevents aggregation and excessive grain growth; pyromellitic acid raises the conductivity of the carbon layer.",,Section 2.1; Fig. 1 (synthesis schematic),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_2,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,,,,,,,"Diffraction pattern agrees with JCPDS 13-0336, indexed to an ordered olivine compound with orthorhombic Pnma structure; no impurity or carbon peaks, indicating high purity and low-content amorphous coated carbon. Rietveld refinement with TOPAS 5 gives a = 10.4194 A, b = 6.0823 A, c = 4.7353 A with Rw = 6.9% and Rp = 5.4% (5.36% in the figure), indicating a good fit.",,Fig. 2 (XRD + Rietveld refinement),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_3,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,,,,,,,"Clear spherical morphology with a secondary particle distribution of 1-20 um accumulated from primary nanoparticles of about 50-100 nm. The micro-spherical morphology packs well and raises tap density; the as-prepared spherical LiMn0.8Fe0.2PO4/C has a tap density of 1.2 g/cm3, higher than the typical 0.3-0.8 g/cm3 of nanoparticles, which increases volumetric capacity.",,Fig. 3a-b (SEM),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_4,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,,,,,,,"Primary particles are coated by a carbon layer about 3 nm thick. Four-point probe measurement gives an electronic conductivity of about 2.3e-3 S/cm owing to the continuous carbon coating, which also acts as a protective layer preventing manganese dissolution into the electrolyte.",,Fig. 3c (HRTEM),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_5,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,,,,,,,"FIB-free cross-sectional SEM of a single micron-sized particle, produced by cutting the electrode film in liquid nitrogen, shows the interior also consists of nanosized primary particles, like the outer surface. EDX mapping shows Mn and Fe distributions consistent with P and O, indicating uniform distribution of the transition metals through the microspheres.",,"Fig. 3d-e (cross-section SEM, EDX mapping)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_6,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,,,,,,,"Specific surface area of the LMFP microspheres is 21.2 m2/g, confirming the porous structure of the secondary particles.",,Fig. 3f (N2 adsorption-desorption),157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_7,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,91.5,,,,,,,"First charge/discharge at 0.2C (34 mA/g, 1C = 170 mA/g): charged to 4.3 V, held until C/20, then discharged to 2.7 V. Initial discharge specific capacity 137.9 mAh/g with a coulombic efficiency of 91.5%. Two reversible plateaus correspond to Fe2+/Fe3+ (3.5-3.6 V) and Mn2+/Mn3+ (4.0-4.2 V); about 80% of the total capacity arises from the Mn2+/Mn3+ region, consistent with the Fe/Mn ratio.",,"Fig. 4a (first cycle, 0.2C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_8,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,,,,,,,"Cyclic voltammograms over 2.7-4.6 V at 0.1 mV/s for the 1st and 2nd cycles verify the two redox plateaus seen in the galvanostatic profiles, with almost overlapping curves indicating good reversibility.",,"Fig. 4b (CV, 0.1 mV/s)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_9,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,200,90.2,,,,,"Cycled between 2.7 and 4.3 V for 200 cycles at 0.2C: 90% (90.2% in the abstract) of the initial capacity retained, manifesting high reversibility. Superior cycling is attributed to suppressed Mn dissolution, since the primary particles are encapsulated in a continuous carbon coating that prevents electrolyte erosion; Mn3+ dissolution driven by Jahn-Teller-induced disproportionation of Mn2+ is the usual capacity-fade route.",,"Fig. 5a (cycling, 0.2C, 25 C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_10,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,100,95,,,,,"At 50 C and 1C rate (charged at 1C to 4.3 V, held until 0.1C, discharged at 1C to 2.7 V) the discharge capacity is higher than at room temperature despite the higher current, attributed to improved Li-ion diffusion at elevated temperature; 95% of the initial capacity is retained after 100 cycles.",,"Fig. 5b (cycling, 1C, 50 C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_11,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,144.9,,,,,,,,,,,"Reversible capacity 144.9 mAh/g during the initial five cycles at 0.1C (17 mA/g). For the rate test the cell was charged at 0.1C to 4.3 V and held until 0.02C, then discharged at each rate to 2.7 V.",,"Fig. 5c-d (rate capability, 0.1C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_12,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,,,,,,,"Discharge capacity 140.2 mAh/g at 0.2C, with five cycles at each rate step.",,"Fig. 5c (rate capability, 0.2C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_13,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,,,,,,,,,,,Discharge capacity 137.8 mAh/g at 0.5C. Discharge plateaus almost overlap from 0.1 to 0.5C.,,"Fig. 5c (rate capability, 0.5C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
P59_Sample_14,P59,Carbon coated nano-sized LiMn0.8Fe0.2PO4 porous microsphere cathode material for Li-ion batteries,10.1016/j.jpowsour.2019.227438,2020,UNVERIFIED_PDF_NOT_FOUND,LiMn0.8Fe0.2PO4/C (LMFP microspheres),,,0.8,0.2,None/Undoped,0,,,,Spray drying + post-sintering (two-step high-energy ball milling),650.0,6.0,,,136.6,,,,,,,,,,Discharge capacity 136.6 mAh/g at 1C.,,"Fig. 5c (rate capability, 1C)",157.0302,2.0,1.0,0.0,0.5004,170.68,LITERATURE_REPORTED
